1.41,し まし て
4.14,おはよう ござい ます た です
9.36,よろしく お 願い しま す
12.33,も いい 天地 です ね
14.82,はい
17.1,そう です か
20.46,眩しい なぁ と 思っ て 今 ちょっと 変わっ たり 閉め たり し た ところ です ね すごい 天地 いい です ね
30.45,いい です ねー 気持ち いい です よ ねー
35.25,ん
38.07,あ そう そう です よ ね そう 弱 前 が 一番 寒い し あれ な ん です よ ね
44.913827,疾患 に ねー
46.86,私 の 日 の 夕方 歩い てる ん です けど ウォッチング し てる ん です けど だんだん 寒く なっ て き た なぁ と 思っ て あの なり ます マフラー じゃ ない ない と 手袋 と か か 防止 と か 欲しい なぁ と か 思い ながら 歩い てる 時 に 暑く なる ん です けど
64.08,で 入ら なく なる ん です けど 最初 は やっぱ なんか 欲しい なぁ と 思い 始め まし た ねー
81.09,そう です ねー あの そう ぜん ぜん か 言い まし た し た
89.4,あっ そっ そ ネガティブ な 感情 一緒 に 深堀 し た 私 自分 で 書い て いる
97.71,で あ そう です ね なんか 自分 が 悪い の で は と か 責任 が ある の で は ない か なぁ って 考え て しまう と いう こと を ちょっと 深 ぼり させ て いただい た と 思う ん です けど それ で なんか 自分 の 地震 が
110.79,ない の か なぁ と か いう ところ だっ た と 思う ん です けれど も その 後 に じゃあ いつ まで だっ たら 地震 が あっ た の か なぁ って ちょっと 考え た ん です ね
122.16,で まー つらつら と 選手 と いう か この 一 週間 で あの 考え てる ん です けど
130.44,何 か 二 つ ぐらい やる か なぁ と 思い当たる フシ が あっ て それ を ちょっと 今日 は お 話し し ながら また ちょっと 不可 ぶり に でき たら いい の か なぁ と 思っ たり し まし た
144.72,それ で です ね
146.67,じゃあ いつ まで 地震 が あっ た か な って いう か あの 自身 を どっ か で 失っ た に 違い ない と 思っ て どこ に その ポイント が あっ た か なぁ まー あの 前回 は あー なん でしょ う ね あ グローバル で なっ た と か 後 は まー 夫 が 亡くなっ たら と か いう 話 も し まし た けれど も
165.27,あの その 前 に その 前 と いう か 他 に ある か なぁ と いう ところ で あの 凄い 嫌 な 体験 で も 自分 で は あの を する 努力 を し て 忘れ て い た の で 前回 は 花 思いつか なかっ た と 思う ん です けれど も
181.08,あの 十 年 ぐらい 前 です ね あの ちょうど 今頃 な ん です けど あの 友達 と 韓国 旅行 に 行っ て い て
190.56,あーの 勤労 感謝 の 日 の ところ の 連休 を 使っ て です ね で 帰っ て き たら あの えー で マレーシア の 同僚 から
203.55,あの に か Ｅ メール 見 た って 言わ れ た ん です よ ね
208.11,んで な 話 だろ う と 思っ て とにかく Ｅ メール 見 て って チャット が 来 て た き た ん です ね あ さあ ログイン し たら 何 だろ う と 思っ て み たら あの な そして 変更 が あっ て
221.28,それ で 新しい 部署 が 作ら れ て い て で その 部署 の メンバー に 私 が 入っ て た ん です ね
228.3,で その チャット くれ た マレーシア の 同僚 も 入っ て い て
232.59,で まー 様 は 彼女 が 言い たかっ た の は 新しい 組織 が でき て い て 私 は 新しい 知識 な 新しい そして 新しい め 花 た よ って いう こと が 言い たかっ た ん だ と 思う ん です けど
242.67,で も 何 か 寝耳に水 で
245.76,いきなり なり 連中 から 帰っ たら 自分 の 部署 と 自分 の マネージャー と 一部 の 朝 イベント が 変わっ て た わけ です よ
254.19,はぁ と か 思っ て
259.05,それ で どう いう こと な ん だ と か 思っ たら あの 当時 の マネージャー の マネージャー か な
267.399111,アメリカ の 人 な ん です けど 電話 掛かっ て き て
272.01,ねえ って あの
