8.631524,なぁ
11.31,で も よろしく お 願い いたし ます
19.59,そう です ねぇ ねぇ 台風 一過 で 凄く 気持ちいい です よ ねー
24.96,ねぇ そう です ね 昨日 は だ ざる です
30.96,けど 何 か 三十 人 越え て 米 中 東京 は い まし た
42.00717,な 感じ です けど ねぇ
46.481177,ねぇ ねぇ
49.5,な ん です が 昨日 の 解禁 に 後 も ない と いう 感じ です か
56.7,はい
59.22,幸せ です よ ねー よ ねー
63.96,いう 嘆き の 味 って いう 中 で た ん です けど 結構 居酒屋 さん と いう か 飲み屋 さん と いう か 人 が て い て なんか みんな 待ち きれ なかっ た ん だ なぁ
75.121655,じゃあ じゃあ 企業 に です し ねぇ
78.6,なんて いい なぁ
86.13,あっ
87.66,母 の 日 し た ねー
93.66,そう です ねー
99.440786,か
101.7,そう な ん です ねー
104.73,いう か そう です よ ねー みん なー なら ない です よ ねー
109.44,いやー で も ね な 感染 対策 に 気 を つけ 楽しめ ない と ね あんまり が し 付ける
122.43,いやー で も やっぱ そう いう 心 の 栄養 も 必要 じゃ ない
127.44,ねー
128.79,いい です ねー
134.64,そう です よ ねー いやー 何 か 何 か なー 何 が 起こる たんび に あー 俺 鈴木 さん に 話そ って 思う いい な いい です よ ね あの 生 の 時 も 節 四 回 会っ た 時 は なん か 一緒 に 起こる 久里浜 そう か なぁ
150.57,そう か なぁ やっぱり ちょっと を 心 の 片隅 に 話せる 人 が い まし た なら ねえ 鈴木 さん が 船 話し できる か なぁ って 思い つつ 日々 過ごす って なく だいぶ 違う なあ って いう やっぱり も い まし て ね の で 実際 の 通常 の は で も 何 か プレイヤー さん が ね
170.85,そう いう ふう に 思っ て いただける と いい なぁ と 思い が
176.13,もし 週間 過ごし て そう です ね なんか 仕事 好み が です ねー
183.21,私 なんか あの 年 ぐらい 前 から まあ あの 相手 の こと で も ちょっと お 分かり に なら れる こと も システム
194.28,社内 の システム 新しい システム を 導入 し て い ます
199.2,ねー まー 一 年 中 ぐらい の まあ それ が 一 段落 付く ん です けど その 中 に な いく つ も
207.06,リリース が 何 度 か なぁ の は が 機能 を 追加 で ある と か
210.96,まあ そう いっ た ところ が あっ て です ねー
215.28,すごく 忙しい 日々 が です
217.74,も で あの こないだ の その 中 の 一 つ の プロジェクト が 今 走っ て
224.31,あの 私 テスト リード し て た ん です ね その 時 その
230.19,か月 ぐらい の プロジェクト で 七 月
234.24,七 月 ねー
