21.78,真島 シート です
24.75,おはよう ござい ます
28.68,よろしく お 願い し ます
35.61,です ねー
36.87,月 一 回 で 終わり です ねー
41.16,あー そう 色々 は に です そう です ねー
60.322595,ああ そう です ねー
67.5,いう
70.952937,ん
72.78,はい
75.21,ん
79.59,そう です ね 何 か の えー ま 私 に とっ ちゃ あんまり 良く ない 思い出 だっ た の で なんか そんな と 自分 に 何 か ちょっと メンタル に ダメ ＪＡＬ か なぁ と 思っ た ん です けど チェコ なく て
92.28,うまく 紹介 でき て た ん だ なぁ 紹介 し てる ん だ なぁ と いう ふう に も まし た あの まあ ま しこり と し て 残っ て ます けど
102.0,うん 前 みたい に ちょっと フラッシュ バック する よう な こと も なかっ た し
107.1,まあ まあ そう いう 意味 で は 乗り越え た の か なぁ と いう 感じ を 思っ たり し て い まし た ねー
130.83,そう です よ ね いや 何 を 話そ か なぁ って 色々 考え て て 色々 あっ た ん です けど
138.66,何 か どう か なぁ と 思っ て い て
143.76,あーのー
147.03,何 か この 一種 あの そう 選手 話し て から
151.89,あの も も もう 一 つ 何 か 話 が ある ん です って いう よう な こと で と と 思う ん です と あー なん で
162.66,阿蘇 なん で こんな 自信 が ない の か って 話 を し て た ん です よ ね そい で あの 二 つ あり ます って んで 一 つ は って いう 話 を 全壊 し て で もう 一 つ の 話 って いう の は そんな 体制 が 深刻 な 話 じゃ ない ん です けど 私 なんか の お 稽古 事 って いう か もう 中古 と いう か な ん です ね あの ちょっと
182.19,んと あの ふら ふら って ある じゃ ない です か フラダンス の フラ
188.13,を 十 年 ぐらい やっ て た ん です よ ね
191.04,あーのー コロナ に なる 前 の 年 ぐらい まで です か ね
195.15,それ で あのー ま 毎週 日曜日 立ち 絵 な ん です けど ま そんな 本格 的 な もの じゃ なく て
204.0,あーのー を やっ て た ん です けど そこ で 中 ま リーダー みたい な こと も し て い て
210.0,だ から その 時 は 気づか なかっ た し あの チェーン 全然 気づか なかっ た ん です けど 後 の する 人 と 話 を し て い て その 後 前々 回 なん で 自身 亡くなっ た の か な なんて か なぁ なんて いう こと を 考え てる うち に そこ に ちょっと 思い当たっ て
224.97,その 時 なんか あの 全然 年 古 上手 じゃ ない ん です けど あの ま 何 でしょ えっと ね に 一 回 発表 会 が あっ たり と か あのー ま この シーズン に なる と みんな で あの ホテル ばかり 限っ て か ホテル の 部屋 で そのー 内輪 だけ の パーティー し たり と か そう いう こと が あっ たり と か し て 私 リーダー
245.07,みたい な こと を ずっと し て い て
247.980645,で あの そこ で 結構 信頼 さ れ たり と か そう の 自分 の やる べき やる べき で も ない です けど やり たい こと が あっ て やっ て みんな に 感謝 さ れ て で 自分 も 楽しめる って いう こと を ずっと 長らく やっ て た ん です けれど も
262.83,まあ それ が やめ て しまっ た こと で それ が 亡くなっ た ん です よ ね
267.42,で 物 に 亡くなっ て いる 町 なんか ない だろ う と 思っ て た ん です けれど も
272.43,ふっと こう 振り返っ た 時 に あ その 時 に こう 自分 の 場所 が もう 一 つ ある って 言う ん です か で そこ で は 高 信頼 さ れ て い たり あの 感謝 さ れ て い たり あの そう いっ た ん でしょ ポジティブ な フィードバック を もらう こと が 多い 場所 が あっ た と えー 自分 で は 大した こと し てる 訳 じゃ ない です けれど も
292.35,で も 多分 そこ が 私 が 得意 で で あの でき て た って いう ところ が あっ て 何 か そう いう 場所 が なくなっ たって いう こと も ちょっと なんか 自分 を の こと を ちょっと ネガティブ に 考え たり あのー ま ちょっと 不安 に なっ たり する こと に 繋がる の か なぁ って いう の を 中
312.6,と 思っ て た ん です よ ねー
317.49,思いのほか 何 か そこ って やっぱり 私 の 居 場所 だっ た ん だ と 思っ て で その 後 ま コロナ が 始まっ て ます
326.16,スマ スっ 高 愛想 レート さ れる と いう か あの いろんな 人 たち と の コミュニケーション が なくなっ て で そう 水 場所 が ない ん だ なぁ と 思っ て い て それ が ない って いう こと も 多分 ちょっと で あの ある ん じゃ ない か なぁ と 仕事 に フォーカス し 数字 て そこ に 集中 し すぎ て 色 を なくし て は
346.35,じゃ ない と か あの で あの なん でしょ やら なきゃ いけ ない と か そう いっ た 不安 と か そう いっ た ところ に 結びつく の か なぁ って いう の を つらつら 考え て い た ん です よ ねー
360.87,ん
370.935762,仲 夏至 けれど 得 られ ます ねー
375.87,全然 もちろん です
380.88,はい
387.66,はい
389.34,ん
394.727285,ええ
399.81,はい はい はい
404.73,はい
408.100723,それ は 凄い です ね はい
415.68,はい はい
420.57,もう 素晴らしい です はい
428.16,っす ね はい はい
431.61,はい
433.29,ん
438.542285,ねー
444.15,はい
449.19,はい はい
453.6,あー はい
456.81,えー
461.04,そう です かー
463.89,やっぱ そう いう の って で メンタル 的 に プラス と いう か
472.68,ん
475.77,そう です よ ねー
480.14833,ん
486.54,ねー
488.7,ねぇ ねぇ
492.12,そう です ねー
495.940723,ああ そう です よ ね 私 は の そう です ね その 風呂 十 年間 た の で その 間 に めちゃくちゃ 色んな こと が あっ て も 子供 が 市長 が 生 に 上がっ た の で ちょっと 日曜 日 が 日曜 日 の 午前 中 なら あの 時間 が 取れる か なぁ と 思っ て
514.53,それ で 始め た ん です けど も
517.68,で ま 気 が 付い てる 中 ねえ よ って 言っ て その 間 に そのー あの 海外 上司 の つらい パワハラ まがい の こと が あっ たり は 夫 が 亡くなっ た 父 から 子 だっ た の も その 開い たら でし た し あの その コミュニティー が なかっ たら 私 は 多分 立ち直れ て ない と 思う ん です けど
536.94,で も ちょっ そう な ん です よ ね で す 止め た 理由 は です ね ちょっと 先生 が 高圧 的 な 形 で あ じゃあ 体育 会 系 の ノリ の 先生 な ん です よ ね
547.44,あの 女性 ん もちろん 女性 です し あの 元 女優 の 方 で あの すごい 素晴らしい 形 で 尊重 し て いる ん です いる
555.93,ちょっと 高圧 的 な 態度 が です ね
558.84,全然 十 年 たっ て も 抜け 切ら なく て です ね ちょっと ストーリー が あの もう ちょっと 耐え られ ない か なぁ って いう の と 後 も 仕事 が です ね まぁ あの 今 の 仕事 に 変わっ 変わっ て って 化 プロジェクト が 始まっ て あ 全然 あの いけ なく て 出張 も 多かっ た
