4.41,じゃあ
11.25,声 ます か 大丈夫 です
18.3,よろしく お 願い し ます
24.21,いい です ねぇ ねぇ ねぇ
27.9,気持ち いい です
35.218228,あ そう 派 は どう やっ たら そんな に ある 形 です
47.79,ん
54.39,その 歩く 時 半
56.7,第 も 何 か 聞い たり と か なぁ 感じ です か それ と も ん
66.66,ね
70.17,そう です ねー
72.0,うーん そう か いう 私 も
77.16,私 も で も な ん です けど あの ずっと 在宅 で ずっと 家 に いる の で
82.77,もの も ダメ だ なぁ と 思っ て ねー
86.1,あのー ちょっと 夕方 夜 方 一瞬 時間 が 空く ん です よ ね お 昼 夕飯 前 が ミーティング も なく なっ て ちょっと 一息 つける とこ が ある の で その 時間 に ちょっと 歩き に ウォーキング しよう と 思っ て
102.72,で まー 収集 か です か ね 今月 に は なっ て ない か なぁ 月 ぐらい だっ た の で あの できる 時 は ある と 思っ てる ん です けど
112.74,あの で も 三十 分 歩く の が 県 外 で
118.08,そう する と 何 も なく 四千 か なぁ
124.83,です ねー
126.3,です ねー
127.86,まぁ ちょっと で も 人 は に 汗 を かい て リフレッシュ でき て 自分 的 に は 満足 な ん です けど なぁ 長い 時間 じゃ ない な と 思っ て ねー
136.56,私 あえて 何 も 聞か ず 何 も せ ず 本当 に こう あの な です ね リフレッシュ する ため だけ に ある で ちょっと 帰り に です ね あの スーパー と か 言っ ちゃっ て けど の し ちゃう ん です よ
151.95,目的 に ある 目的 なく 歩く って いう の が すごい 苦手 で
156.75,今 まで 出来 なかっ た ん です けど
159.66,で も ちょっと ずつ そう じゃあ 最後 に 買い物 を する と か
164.22,いう ちょっと オプション を 入れ つつ です ねー
167.73,歩く よう に たり し て やっ て ます けど なかなか 何 千 房 歩く 一 万 本 と か 一 日 八千 と が いい ます そんな 難しい
179.64,ん だ なぁ と 思う だ と ちょっと いう 形 な の で 今 ちょっと 暗く なっ て し てる し あんまり 人 が い ない 道 ある し たく ない なぁ と か そう 思う と なかなか で も だ から って 言っ て なんか いけ ない と か 歩く の や だ なぁ と か
195.15,ちょっと ルート
196.98,頭痛
198.769453,て 歩ける 時間 が ある と いい なぁ と ます
202.17,ねー
203.46,ん
207.088623,いい です ねー
212.88,じゃあ
213.732524,はい いい です ねー
223.8,そう です
225.48082,ねぇ ねぇ は ちょっと 面白い 後 好き じゃ ない です けど
232.23,ちょっと 今週 の こと を 話し て まー
235.62,同じ よう な 感じ です か ね キャリア と これ から どんな 風 に 向き合う か みたい な ところ に なっ て いく の か なぁ と いう 気 が し ます
247.47,よ ねー
249.081035,そう な ん です よ
250.68,中 に 手 が 長い なぁ と 思っ て ねー
253.71,何に も し ない の は 例えば 旅行 に 行く と か だ と 二 週間 の か と いう もの な ん です けど
259.89,そんな 旅行 に 行ける 訳 で も なく すごく 徒歩 で する で も なぁ
265.26,って いう 感じ で も リフレッシュ でき まし た けど 足 で に なぁ 階 なぁ と 思っ て 女 が 仕事 を し た
274.17,なっ て き ちゃう ん です よ ねー
277.981699,ほど 好き な の か なぁ と 思っ たり し ちゃう ぐらい が あり まし た ねー で 月曜日
286.11,本当 に に メール 熟 女 か なぁ と 思っ た ん です けど やっぱり 癒し に は 絶対 や も と 思っ て い て
293.16,なぜ か と いう 文 休み の 日 に 三 日 が メール を チェック する だ と を 混ぜ て は いけ ない と 思っ て
299.31,後 母 の 日 って ログイン する と 勝手 に あの チャット 機能 で です ね 今 お 顔 と か です ね
307.05,で ん
308.7,いつ オフ だっ た か と か です ね もう 全部 見れ ちゃう ん です ね
313.14,で まぁ それ も よろしく ない と 髪 が が 働い て いる と 思わ れ て も よろしく ない な と 思っ て やめ て 我慢 し て 月曜日 の 朝 チェック し た ん です よ 思っ た ほど メール は し て なく て で も ちょっと 学 って たり し て
326.73,だっ た ん です けど まぁ で も 中 に 水曜日 休み が あっ た の で
332.899687,ちょっと あの 長い 週間 で は なかっ た の か なぁ と 思う ん です よ と
339.36,あーのー あの 女 が 仕事 は 溜まっ て 言っ て
344.67,これ やら なきゃ なぁ って いう の が なかなか うまく 進ん で い なく て 私 が い ない 間 に これ やっ て 進め て ね って いう の が 全然 進ん で なく て
354.03,あのー ちょっと イライラ し ながら も も なる よう に しか なら ない なぁ と 思っ て
362.01,まあ 気 も 変わり まし た し ます うち の 会社 十一月 が なぁ
367.26,ちょっと 代 払え ない と いけ ない な と 思っ て か 働き 方 と か 考え
372.66,で 三 日 が 休み な ん で
375.03,あの そこ で 私 一 日 使え ない わけ です よ ねー
378.66,だ から もう 夜中 まで と か 下手 し たら 三 の 仕事 に すれ ば この か なっ たり タスク が まぁ ちょっと 履ける し いい か なぁ と 思っ た ん です けど 八十 は ダメ だ と やっぱり やめ よう と 思っ て も それ 何 を に しか なら ない と でき ない 時 は ない よう と 思っ て やめ たり と か
398.12877,なぁ と
400.47,の 秋 を 報告 書 を つける よう に しよう と 思い まし て
405.63,あの 私 裁量 労働 制 な の で 基本 的 に あの 就業 時間 ない です ね
412.89,まー 一応 は を それ で も 日本 の 会社 名 と その 後 は コア の タイム と か って 十 一 時 から に 事 か なぁ それ は 何 か 仕事 しろ って いう 風 に 言わ れ
422.97,まあ で も こんな 状況 だ し 私 グローバル チーム な ん で
426.78,そう は 言っ たって そう は 行か ない とこ が あっ たり する ん です けど
430.59,で 両国 酷暑 って も デフォルト の まま 毎回 提出 し て た ん です ね 付ける の は に いう 母 だけ で
437.64,で も そう する と 誰 も 私 の 勤務 時間 分から ない し
442.056562,私 自分 が て て た ん です けど
