0.93,こんにちは おはよう ござい ます
5.822857,です 今日 も よろしく お 願い し ます
12.57,そう です ねー 長い 思っ た 児童 は と いう 間 でし た
22.74,そう です ね いつ も 何 か いい 天気 です よ ね
29.64,そう です よ ね いつ も 何 か いい 天気 だっ た 気 が し ます そんな に 週末 は で も あれ て た って こと な ん です ね ねぇ ん もう えー
46.62,そう です よ ねー もう 最後 の ん です よ ね
50.4,あーのー そう 今週 ちょっと 何 か 起こっ た か を お 話し し よう な 等 の 最初 思っ て い て あのー なん だ か そう 腕 の は が あっ た ん です よ ね うち の 会社 の 十 一 月 が 気象 で
70.23,あの 十 一 月 から 新しく 始まる ん です けれど も
73.71,それ で まー 評価 面接 が ある わけ です よ ね
78.210425,で あの の で そこ で お 給料 も 決まる 市 ま 一 年 の 想定 し さん て いう 風 に なる ん です けれど も それ が 今週 は の わん で あっ て ま 相 変わら ず あのー 私 の 話 は 聞い ちゃ くれ ない ん です けれど も
92.61,マネージャー 朝 から テンション 高く て あー ドイツ 人 な ん ドイツ に いる ドイツ 人 な ん です けど
98.22,あの すごい マネージャー らしい マネージャー で マネージャー らしい まで って どんな ば で ちゃっ てる の も ある ん です けど あの すごく 強い 人 が 好き と いう か あの いつ も すごい ポジティブ て あの マイナス な こと も あの プラス の 面 から 考える って いう よう な 人 で あの すごい 人 な ん です ね で 人 が 好き な ん だろ なぁ
118.11,と 思っ て は いる ん です けれど も
121.47,で まー 朝 から テンション 高く し て あのー ちょっと どんな 面接 何 度 か な と 思っ た ん です と あの で も ま 評価 いただい て あの ん ま 焼酎 も し まし た し 後 うち の 会社 なんか 城跡 が 良かっ た らしく て
139.62,あの ボーナス の は の セブン も あの い 何 か これ まで 史上 最高 に 多分 出る と 思う ん です けれど も
148.29,で それ が あっ た せい な の か そのー ボーナス 上乗せ 分 と 別 に あの 人 に 対し て も いただける ん です よ ね 業績 に 評価 に よっ て で それ も いただけ て
161.55,で 何 か ま 一応 一応 じゃ ない です ね あの 頑張っ た と こう いう こと を やっ て こう で こう で こう だ から って いう の で あの それ も もらっ て で 私 夏 も もらっ た ん です ね そん 時 は は 人 だっ た ん です けれど も
175.71,あの 大きな プロジェクト が 終わっ て そこ に 貢献 し た から って いう の で ワールド もらっ て あの 今回 も その 個人 ボーナス が 出 て で あのー ま とにかく あの ちゃんと やっ てる と 頑張っ てる と
190.95,そんな 自分 は もっと 自分 に 自信 を 持て って 言わ れ た です よ
198.18,で そう そう いう 一 年 だっ た ん です ね
201.9,な の で あのー ま マネジャー は いつ も あの よく やっ てる よ 大丈夫 だ よ って もっと 自信 持っ て って そう なん あの あんまり 自分 を 評価 値 低く する な って いつ も 言わ れ て は いる ん です けれど も で も 結果 と し て も そう いう 風 に ま 行 で 金額 で 現われ て くる と 行 目 に 見える の で やっぱ くる と そう な の か な と 思っ て ちょっと この 一 年 が
222.0,余っ た な と 思っ て
224.91,もう ちょっと 自信 思っ て やろう か な って いう の 気持ち を 新た に 思っ た ん です よ ね
233.67,って いう 出来事 が あり まし た で 何 か 評価 の ポイント は いつ も 一緒 な ん です けれど も ま 開い て い な ん です けど も テクニカル な 仕事 と か も なく て あの プログラム 学 と か 知っ てる 人 も もちろん いる ん です けど あの 私 全然 声 どこ から 逸脱 し て い て あの
253.71,ん そう いう こと で は ない ん です けれど も で も ま 信頼 を し て いる と 何 か そこ が 一番 評価 さ れ て い て な ミカ に メール を 一 つ 書け ば 後 は 忘れ て い て も 物事 が ちゃんと 割っ て いる と
267.6,で 私 から する と や 君たち メール 一 つ で 全部 進む と 思う な よ って 思う ん です が
274.41,逆 に 向こう から 見る と メール 等 で 見かけ やっ て くれる から た 忘れ て も 大丈夫 って 思っ て いる らしい と いう こと で も いい の か 悪い の か 分かん ない ん です けど で も そう いう とこ が あの 評価 な ん だ とても そう いう 人 が 必要 な ん だ って いう の を いつ も 長 さ れる の で は そう か なぁ と 思っ て じゃあ
293.79,そう なら そう し よう と 思っ て そこ が じゃあ 自分 の 強み な ん だ と 思っ て じゃあ 来年 度 も がんばろう って 思う の と 後 ま 勿論 です てる じゃあ 来年度 何 やる か って いう 話 も あっ て
308.19,あのー ちょっと ワン ランク 上 の 新しい 野菜 麺 と みたい な の も 入っ て き て
316.41,私 いつ の お 仕事 は 受ける と 言っ て いつ も 最初 は こう えー って 思う ん です よ
321.93,できる か な って いつ も 言う ん です けど
324.72,あの 女子 も 分かっ てる くせ に あの 的 な 人 に 聞い て 私 が でき できる か な って いつ も 言う ん です
333.06,んで いう やりとり が ある ん です けど で も ま やっ て み まー 最 最終 的 に は やっ て い ます と もちろん 言う ん です けど
341.28,それ で まー 来年 も 同じ よう な また また 何 か 大変 な 仕事 する ん だ と 思う えー ながらく 落ち着か ない なぁ と 思っ てる ん です けれど も 前 で も 仕事 が ある たちまち か なぁ と か あの そう やっ て 仕事 が 広げ られる の は いい こと な の か な と か じゃあ それ に 基づい て
360.28043,何 を し なきゃ いけ ない か なー と か って いう の を ちょっと 考え て 気持ち を 新た に し た ところ も あり ます
369.393838,い ない です ね も 刺激 的 です よ 外資 は 本当 に 何 が 起こる か 分から ない し マネージャー に も 三 年 前 に こんな こと し てる と 思っ た って 言わ れ て よ 全然 思わ ない よ ね し て もう
387.15,長期 計画 が 立て られ ない ん です よ ね その 一 年 が 何 し てる か も 分から ない の で
394.14,本当 は 館 みんな 立て てる ん です けど 普通
398.61,そう な ん です よ ね この 一 で 何 を ゴール に する か と か も 決める ん です けど
403.62,あの
405.42,朝 フレキシブル な の で
407.91,全然 その ゴール えっ こんな こと やっ て いる つもり じゃ なかっ た 言っ てる はず じゃ なかっ た の に 何 千 年 前 と か そう いう 感じ な の で
416.28,いい ん です けど ずっと エキサイティング な
419.627549,月 十 五 に なっ たら 落ち着く ん だろ うっ って 思う ま 落ち着か ない の か な
423.87,と 思っ て
426.0,ます ね はい そんな の が あっ た で いい
431.97,後 あの 狩猟 報告 書 を つける よう に なっ た って 言っ て たら あ そう する と やっぱ も 自分 の 時間 を コントロール し よう と 思っ て やっぱり こう 働く 時間 働か ない 時間 あ こんな 田舎 各 働い ちゃ 駄目 だ と か そう いっ た コントロール に も 意識 が 向く よう に なり まし た し
451.38,後 娘 の 予備校 が 一 段落 し て あ 高知 いわゆる 後期 って いう の が 終わっ て もう 授業 は ない ん です 的 口臭 と か な ん です
461.76,な の で 朝 から いく こと が 亡くなっ た ん です よ ね
465.15,あの 講習 の 時間 に 合わせ て いく の で
468.0,な の で もう 毎日 五 時 半 に 起き なく て も 良く なっ た と
474.33,相 変わら ず 夜中 の ミーティング ある ん です けど そこ が もう ちょっと あの つらく なら ない よう に なる って いう か 娘 と 相談 し て あの ちょっと 寝る の 一時 だ から 明日 は あの 指示 ぐらい に 起き て 落ちる けど 大丈夫 みたい な こと
493.44,が できる よう に なっ た の で
495.96,そう いっ た か 心身 共 に プレッシャー と か も 多少 緩ん で き た し 新しい 仕事 を やる に は やっぱり 夜中 の ミーティング ばかり の の で
508.56,あのー ちょっと
511.5,あのー ま そこ は ま フレキシブル に 対応 できる よう に なっ た の で
517.44,ま ちょっと そう いう 風 に 考え て いこ か なぁ と か
522.3,思っ たり し まし た
534.03,はい
540.0,そう です ねー
543.33,そう で そう です はい
550.56,うーん そう です ねー
